order_id,date,store_id,store_name,product_id,product_name,category,color,size,quantity,unit_price,discount_pct,discount_code,line_total,return_flag,payment_method,customer_id,sales_channel
500695,2024-02-22,S3,Downtown Mall Store,PR0007,Top Style 7,Tops,Navy,S,1,623.67,0,,623.67,0,upi,CU00469,online
500695,2024-02-22,S3,Downtown Mall Store,PR0036,Dresse Style 4,Dresses,Black,S,1,2482.21,0,,2482.21,0,upi,CU00469,online
500696,2024-02-22,S3,Downtown Mall Store,PR0009,Top Style 9,Tops,Beige,M,1,836.21,15,FEST15,710.78,0,upi,,in-store
500697,2024-02-22,S3,Downtown Mall Store,PR0008,Top Style 8,Tops,White,XS,1,858.6,0,,858.6,0,card,CU00401,in-store
500697,2024-02-22,S3,Downtown Mall Store,PR0070,Accessorie Style 10,Accessories,Grey,S,1,304.06,0,,304.06,0,card,CU00401,in-store
500698,2024-02-22,S3,Downtown Mall Store,PR0048,Outerwear Style 6,Outerwear,Beige,L,1,4993.77,0,,4993.77,0,card,CU00487,in-store
500699,2024-02-23,S1,Koramangala Flagship,PR0046,Outerwear Style 4,Outerwear,Grey,S,1,5879.42,0,,5879.42,0,upi,CU00164,in-store
500700,2024-02-23,S1,Koramangala Flagship,PR0001,Top Style 1,Tops,Beige,XS,1,1015.54,30,CLEAR30,-710.88,1,card,CU00277,in-store
500701,2024-02-23,S1,Koramangala Flagship,PR0042,Dresse Style 10,Dresses,Mustard,S,1,2329.48,15,FEST15,1980.06,0,card,CU00455,in-store
500701,2024-02-23,S1,Koramangala Flagship,PR0063,Accessorie Style 3,Accessories,Olive,L,1,342.21,15,FEST15,290.88,0,card,CU00455,in-store
500702,2024-02-23,S2,Indiranagar Store,PR0051,Footwear Style 1,Footwear,Red,M,1,3179.22,0,,3179.22,0,card,CU00267,in-store
500702,2024-02-23,S2,Indiranagar Store,PR0064,Accessorie Style 4,Accessories,Mustard,S,1,1022.08,0,,1022.08,0,card,CU00267,in-store
500703,2024-02-23,S2,Indiranagar Store,PR0057,Footwear Style 7,Footwear,White,S,1,2524.05,0,,2524.05,0,upi,CU00327,online
500704,2024-02-23,S2,Indiranagar Store,PR0037,Dresse Style 5,Dresses,White,XL,1,1405.64,0,,1405.64,0,upi,CU00110,online
500705,2024-02-23,S2,Indiranagar Store,PR0019,Bottom Style 1,Bottoms,Grey,XS,1,1933.01,15,FEST15,1643.06,0,card,,online
500706,2024-02-23,S2,Indiranagar Store,PR0010,Top Style 10,Tops,Black,L,1,1535.82,10,WELCOME10,1382.24,0,card,CU00134,in-store
500707,2024-02-23,S2,Indiranagar Store,PR0042,Dresse Style 10,Dresses,Navy,S,1,2329.48,20,SUMMER20,1863.58,0,upi,CU00230,in-store
500708,2024-02-23,S3,Downtown Mall Store,PR0055,Footwear Style 5,Footwear,Grey,M,2,3523.31,20,SUMMER20,5637.3,0,card,CU00253,in-store
500708,2024-02-23,S3,Downtown Mall Store,PR0039,Dresse Style 7,Dresses,Beige,XL,1,1999.96,20,SUMMER20,1599.97,0,card,CU00253,in-store
500709,2024-02-23,S3,Downtown Mall Store,PR0020,Bottom Style 2,Bottoms,Grey,L,1,1625.72,0,,1625.72,0,upi,CU00410,in-store
500710,2024-02-23,S3,Downtown Mall Store,PR0059,Footwear Style 9,Footwear,Navy,XS,2,4021.65,10,WELCOME10,7238.97,0,upi,CU00045,in-store
500711,2024-02-23,S3,Downtown Mall Store,PR0011,Top Style 11,Tops,Mustard,XS,1,917.83,0,,917.83,0,card,,in-store
500711,2024-02-23,S3,Downtown Mall Store,PR0054,Footwear Style 4,Footwear,Olive,M,1,4407.34,0,,4407.34,0,card,,in-store
500712,2024-02-23,S3,Downtown Mall Store,PR0072,Accessorie Style 12,Accessories,Beige,S,1,703.12,0,,703.12,0,card,CU00095,in-store
500712,2024-02-23,S3,Downtown Mall Store,PR0008,Top Style 8,Tops,Red,S,1,858.6,0,,858.6,0,card,CU00095,in-store
500713,2024-02-23,S3,Downtown Mall Store,PR0018,Top Style 18,Tops,Olive,L,1,1136.13,20,SUMMER20,908.9,0,card,CU00301,online
500713,2024-02-23,S3,Downtown Mall Store,PR0055,Footwear Style 5,Footwear,Grey,L,1,3523.31,20,SUMMER20,2818.65,0,card,CU00301,online
500714,2024-02-23,S3,Downtown Mall Store,PR0066,Accessorie Style 6,Accessories,Olive,M,1,663.08,30,CLEAR30,-464.16,1,upi,CU00169,in-store
500714,2024-02-23,S3,Downtown Mall Store,PR0010,Top Style 10,Tops,Red,XS,1,1535.82,30,CLEAR30,1075.07,0,upi,CU00169,in-store
500714,2024-02-23,S3,Downtown Mall Store,PR0063,Accessorie Style 3,Accessories,Black,M,1,342.21,30,CLEAR30,239.55,0,upi,CU00169,in-store
500715,2024-02-23,S3,Downtown Mall Store,PR0015,Top Style 15,Tops,White,XS,1,754.12,0,,754.12,0,upi,CU00233,in-store
500716,2024-02-23,S3,Downtown Mall Store,PR0019,Bottom Style 1,Bottoms,White,XL,1,1933.01,20,SUMMER20,1546.41,0,card,,online
500716,2024-02-23,S3,Downtown Mall Store,PR0061,Accessorie Style 1,Accessories,Navy,XS,1,1261.29,20,SUMMER20,1009.03,0,card,,online
500716,2024-02-23,S3,Downtown Mall Store,PR0036,Dresse Style 4,Dresses,Mustard,XL,1,2482.21,20,SUMMER20,1985.77,0,card,,online
500717,2024-02-23,S3,Downtown Mall Store,PR0023,Bottom Style 5,Bottoms,Mustard,L,1,1788.45,0,,1788.45,0,card,CU00074,in-store
500717,2024-02-23,S3,Downtown Mall Store,PR0027,Bottom Style 9,Bottoms,Red,XS,1,1235.59,0,,1235.59,0,card,CU00074,in-store
500718,2024-02-24,S1,Koramangala Flagship,PR0065,Accessorie Style 5,Accessories,Red,XL,1,838.43,0,,838.43,0,upi,,in-store
500719,2024-02-24,S1,Koramangala Flagship,PR0030,Bottom Style 12,Bottoms,Mustard,XS,2,1708.02,0,,3416.04,0,card,,in-store
500720,2024-02-24,S1,Koramangala Flagship,PR0068,Accessorie Style 8,Accessories,Beige,XS,2,544.33,10,WELCOME10,979.79,0,card,CU00348,in-store
500721,2024-02-24,S1,Koramangala Flagship,PR0041,Dresse Style 9,Dresses,Black,L,1,2294.6,0,,-2294.6,1,cash,CU00080,online
500722,2024-02-24,S1,Koramangala Flagship,PR0022,Bottom Style 4,Bottoms,Black,L,2,1664.26,30,CLEAR30,2329.96,0,card,CU00267,in-store
500722,2024-02-24,S1,Koramangala Flagship,PR0063,Accessorie Style 3,Accessories,White,L,1,342.21,30,CLEAR30,239.55,0,card,CU00267,in-store
500723,2024-02-24,S1,Koramangala Flagship,PR0057,Footwear Style 7,Footwear,Mustard,S,2,2524.05,10,WELCOME10,4543.29,0,upi,CU00289,in-store
500723,2024-02-24,S1,Koramangala Flagship,PR0006,Top Style 6,Tops,Olive,XS,1,1267.18,10,WELCOME10,1140.46,0,upi,CU00289,in-store
500724,2024-02-24,S1,Koramangala Flagship,PR0038,Dresse Style 6,Dresses,White,XS,1,2102.5,20,SUMMER20,1682.0,0,cash,CU00167,in-store
500725,2024-02-24,S2,Indiranagar Store,PR0011,Top Style 11,Tops,Navy,XL,2,917.83,0,,-1835.66,1,upi,CU00178,in-store
500726,2024-02-24,S2,Indiranagar Store,PR0009,Top Style 9,Tops,Mustard,XL,2,836.21,10,WELCOME10,1505.18,0,upi,CU00397,online
500727,2024-02-24,S2,Indiranagar Store,PR0062,Accessorie Style 2,Accessories,Grey,XL,2,605.89,20,SUMMER20,-969.42,1,upi,CU00157,in-store
500728,2024-02-24,S2,Indiranagar Store,PR0068,Accessorie Style 8,Accessories,Red,L,1,544.33,30,CLEAR30,381.03,0,card,CU00122,in-store
500728,2024-02-24,S2,Indiranagar Store,PR0017,Top Style 17,Tops,Grey,M,1,1267.15,30,CLEAR30,887.0,0,card,CU00122,in-store
500729,2024-02-24,S2,Indiranagar Store,PR0057,Footwear Style 7,Footwear,Mustard,XL,1,2524.05,0,,2524.05,0,upi,,in-store
500729,2024-02-24,S2,Indiranagar Store,PR0033,Dresse Style 1,Dresses,Grey,S,1,2028.11,0,,2028.11,0,upi,,in-store
500730,2024-02-24,S3,Downtown Mall Store,PR0030,Bottom Style 12,Bottoms,Mustard,S,1,1708.02,15,FEST15,1451.82,0,upi,CU00039,online
500731,2024-02-24,S3,Downtown Mall Store,PR0038,Dresse Style 6,Dresses,Red,XL,1,2102.5,20,SUMMER20,1682.0,0,cash,CU00472,in-store
500732,2024-02-24,S3,Downtown Mall Store,PR0024,Bottom Style 6,Bottoms,Black,XL,1,1531.88,0,,1531.88,0,card,,in-store
500733,2024-02-24,S3,Downtown Mall Store,PR0053,Footwear Style 3,Footwear,Grey,XS,1,2895.81,0,,2895.81,0,upi,CU00009,online
500733,2024-02-24,S3,Downtown Mall Store,PR0008,Top Style 8,Tops,Beige,L,1,858.6,0,,858.6,0,upi,CU00009,online
500734,2024-02-24,S3,Downtown Mall Store,PR0067,Accessorie Style 7,Accessories,Olive,XS,1,327.41,20,SUMMER20,261.93,0,upi,CU00363,in-store
500735,2024-02-24,S3,Downtown Mall Store,PR0009,Top Style 9,Tops,Red,L,1,836.21,30,CLEAR30,585.35,0,cash,CU00379,in-store
500736,2024-02-24,S3,Downtown Mall Store,PR0004,Top Style 4,Tops,Mustard,S,1,1441.75,30,CLEAR30,1009.22,0,upi,CU00486,in-store
500737,2024-02-24,S3,Downtown Mall Store,PR0044,Outerwear Style 2,Outerwear,Black,M,1,2051.9,0,,2051.9,0,cash,CU00515,in-store
500737,2024-02-24,S3,Downtown Mall Store,PR0004,Top Style 4,Tops,Black,M,1,1441.75,0,,1441.75,0,cash,CU00515,in-store
500738,2024-02-25,S1,Koramangala Flagship,PR0035,Dresse Style 3,Dresses,Navy,L,1,3293.44,15,FEST15,2799.42,0,upi,CU00138,in-store
500739,2024-02-25,S1,Koramangala Flagship,PR0015,Top Style 15,Tops,Grey,XS,1,754.12,10,WELCOME10,-678.71,1,upi,CU00314,in-store
500739,2024-02-25,S1,Koramangala Flagship,PR0033,Dresse Style 1,Dresses,Black,XL,1,2028.11,10,WELCOME10,1825.3,0,upi,CU00314,in-store
500740,2024-02-25,S1,Koramangala Flagship,PR0016,Top Style 16,Tops,Black,L,1,839.95,20,SUMMER20,671.96,0,upi,CU00437,in-store
500740,2024-02-25,S1,Koramangala Flagship,PR0023,Bottom Style 5,Bottoms,Black,XL,1,1788.45,20,SUMMER20,1430.76,0,upi,CU00437,in-store
500741,2024-02-25,S1,Koramangala Flagship,PR0070,Accessorie Style 10,Accessories,White,S,1,304.06,30,CLEAR30,212.84,0,cash,CU00333,in-store
500741,2024-02-25,S1,Koramangala Flagship,PR0051,Footwear Style 1,Footwear,Navy,L,1,3179.22,30,CLEAR30,2225.45,0,cash,CU00333,in-store
500741,2024-02-25,S1,Koramangala Flagship,PR0014,Top Style 14,Tops,Black,XL,1,1191.94,30,CLEAR30,834.36,0,cash,CU00333,in-store
500742,2024-02-25,S1,Koramangala Flagship,PR0007,Top Style 7,Tops,Beige,XL,1,623.67,30,CLEAR30,436.57,0,card,CU00344,online
500743,2024-02-25,S1,Koramangala Flagship,PR0025,Bottom Style 7,Bottoms,Beige,L,2,1154.23,15,FEST15,1962.19,0,cash,CU00065,online
500743,2024-02-25,S1,Koramangala Flagship,PR0009,Top Style 9,Tops,Olive,L,1,836.21,15,FEST15,710.78,0,cash,CU00065,online
500744,2024-02-25,S1,Koramangala Flagship,PR0011,Top Style 11,Tops,White,XL,1,917.83,15,FEST15,780.16,0,cash,CU00371,online
500745,2024-02-25,S2,Indiranagar Store,PR0061,Accessorie Style 1,Accessories,Beige,XL,1,1261.29,0,,1261.29,0,upi,CU00485,online
500746,2024-02-25,S2,Indiranagar Store,PR0028,Bottom Style 10,Bottoms,White,S,1,2071.79,0,,2071.79,0,upi,CU00195,in-store
500747,2024-02-25,S2,Indiranagar Store,PR0008,Top Style 8,Tops,Grey,XS,1,858.6,30,CLEAR30,601.02,0,card,CU00550,in-store
500747,2024-02-25,S2,Indiranagar Store,PR0037,Dresse Style 5,Dresses,Grey,L,1,1405.64,30,CLEAR30,983.95,0,card,CU00550,in-store
500747,2024-02-25,S2,Indiranagar Store,PR0034,Dresse Style 2,Dresses,White,L,1,2920.8,30,CLEAR30,2044.56,0,card,CU00550,in-store
500748,2024-02-25,S2,Indiranagar Store,PR0018,Top Style 18,Tops,Beige,XS,1,1136.13,0,,1136.13,0,card,,in-store
500748,2024-02-25,S2,Indiranagar Store,PR0061,Accessorie Style 1,Accessories,White,XS,1,1261.29,0,,1261.29,0,card,,in-store
500749,2024-02-25,S2,Indiranagar Store,PR0051,Footwear Style 1,Footwear,White,L,1,3179.22,20,SUMMER20,2543.38,0,upi,CU00498,in-store
500750,2024-02-25,S2,Indiranagar Store,PR0002,Top Style 2,Tops,Grey,L,1,1604.09,0,,1604.09,0,upi,CU00366,in-store
500750,2024-02-25,S2,Indiranagar Store,PR0053,Footwear Style 3,Footwear,Mustard,XS,1,2895.81,0,,2895.81,0,upi,CU00366,in-store
500751,2024-02-25,S2,Indiranagar Store,PR0063,Accessorie Style 3,Accessories,Beige,S,1,342.21,0,,342.21,0,upi,CU00212,in-store
500752,2024-02-25,S2,Indiranagar Store,PR0013,Top Style 13,Tops,Mustard,S,1,1476.28,0,,1476.28,0,upi,CU00368,in-store
500753,2024-02-25,S3,Downtown Mall Store,PR0040,Dresse Style 8,Dresses,Red,M,1,2767.09,0,,2767.09,0,upi,CU00427,in-store
500754,2024-02-25,S3,Downtown Mall Store,PR0059,Footwear Style 9,Footwear,Grey,XS,2,4021.65,20,SUMMER20,6434.64,0,card,CU00038,in-store
500755,2024-02-25,S3,Downtown Mall Store,PR0066,Accessorie Style 6,Accessories,Navy,XS,1,663.08,0,,663.08,0,card,,in-store
500755,2024-02-25,S3,Downtown Mall Store,PR0028,Bottom Style 10,Bottoms,Olive,XL,1,2071.79,0,,2071.79,0,card,,in-store
500755,2024-02-25,S3,Downtown Mall Store,PR0043,Outerwear Style 1,Outerwear,White,S,1,5562.11,0,,5562.11,0,card,,in-store
500756,2024-02-25,S3,Downtown Mall Store,PR0064,Accessorie Style 4,Accessories,Black,M,1,1022.08,20,SUMMER20,817.66,0,cash,CU00478,in-store
500756,2024-02-25,S3,Downtown Mall Store,PR0026,Bottom Style 8,Bottoms,Navy,S,1,1799.06,20,SUMMER20,1439.25,0,cash,CU00478,in-store
500757,2024-02-25,S3,Downtown Mall Store,PR0020,Bottom Style 2,Bottoms,Beige,XL,1,1625.72,30,CLEAR30,1138.0,0,upi,CU00433,online
500758,2024-02-25,S3,Downtown Mall Store,PR0033,Dresse Style 1,Dresses,Beige,L,1,2028.11,0,,2028.11,0,upi,,online
500759,2024-02-25,S3,Downtown Mall Store,PR0021,Bottom Style 3,Bottoms,Grey,XS,2,2390.86,10,WELCOME10,4303.55,0,card,CU00057,in-store
500759,2024-02-25,S3,Downtown Mall Store,PR0014,Top Style 14,Tops,White,M,1,1191.94,10,WELCOME10,1072.75,0,card,CU00057,in-store
500760,2024-02-25,S3,Downtown Mall Store,PR0038,Dresse Style 6,Dresses,Grey,XS,1,2102.5,20,SUMMER20,1682.0,0,upi,CU00345,online
500761,2024-02-26,S1,Koramangala Flagship,PR0071,Accessorie Style 11,Accessories,White,XL,1,1447.41,0,,1447.41,0,cash,CU00113,online
500761,2024-02-26,S1,Koramangala Flagship,PR0041,Dresse Style 9,Dresses,Mustard,XS,1,2294.6,0,,2294.6,0,cash,CU00113,online
500762,2024-02-26,S1,Koramangala Flagship,PR0050,Outerwear Style 8,Outerwear,White,XS,1,2712.23,15,FEST15,-2305.4,1,card,CU00136,online
500762,2024-02-26,S1,Koramangala Flagship,PR0063,Accessorie Style 3,Accessories,Mustard,XS,1,342.21,15,FEST15,290.88,0,card,CU00136,online
500763,2024-02-26,S1,Koramangala Flagship,PR0034,Dresse Style 2,Dresses,Navy,L,1,2920.8,30,CLEAR30,2044.56,0,card,CU00051,online
500764,2024-02-26,S1,Koramangala Flagship,PR0042,Dresse Style 10,Dresses,White,S,1,2329.48,30,CLEAR30,1630.64,0,cash,CU00113,in-store
500764,2024-02-26,S1,Koramangala Flagship,PR0042,Dresse Style 10,Dresses,Olive,XL,2,2329.48,30,CLEAR30,3261.27,0,cash,CU00113,in-store
500765,2024-02-26,S1,Koramangala Flagship,PR0014,Top Style 14,Tops,Grey,S,1,1191.94,20,SUMMER20,953.55,0,upi,CU00003,in-store
500766,2024-02-26,S1,Koramangala Flagship,PR0027,Bottom Style 9,Bottoms,Olive,S,2,1235.59,0,,2471.18,0,card,,in-store
500767,2024-02-26,S1,Koramangala Flagship,PR0010,Top Style 10,Tops,Olive,XS,1,1535.82,30,CLEAR30,1075.07,0,card,,in-store
500768,2024-02-26,S2,Indiranagar Store,PR0054,Footwear Style 4,Footwear,Mustard,S,1,4407.34,30,CLEAR30,3085.14,0,upi,CU00302,in-store
500769,2024-02-26,S2,Indiranagar Store,PR0041,Dresse Style 9,Dresses,Grey,XS,1,2294.6,30,CLEAR30,1606.22,0,upi,CU00255,online
500769,2024-02-26,S2,Indiranagar Store,PR0003,Top Style 3,Tops,Grey,XS,1,1268.76,30,CLEAR30,888.13,0,upi,CU00255,online
500770,2024-02-26,S2,Indiranagar Store,PR0036,Dresse Style 4,Dresses,Olive,S,1,2482.21,10,WELCOME10,2233.99,0,upi,,online
500770,2024-02-26,S2,Indiranagar Store,PR0006,Top Style 6,Tops,Navy,L,1,1267.18,10,WELCOME10,1140.46,0,upi,,online
500771,2024-02-26,S3,Downtown Mall Store,PR0010,Top Style 10,Tops,Black,XL,1,1535.82,30,CLEAR30,1075.07,0,upi,,in-store
500772,2024-02-26,S3,Downtown Mall Store,PR0006,Top Style 6,Tops,Mustard,S,1,1267.18,0,,1267.18,0,upi,CU00427,in-store
500772,2024-02-26,S3,Downtown Mall Store,PR0005,Top Style 5,Tops,Red,L,1,1056.36,0,,1056.36,0,upi,CU00427,in-store
500773,2024-02-26,S3,Downtown Mall Store,PR0024,Bottom Style 6,Bottoms,Navy,XS,1,1531.88,30,CLEAR30,1072.32,0,card,CU00062,in-store
500773,2024-02-26,S3,Downtown Mall Store,PR0023,Bottom Style 5,Bottoms,White,XL,1,1788.45,30,CLEAR30,1251.92,0,card,CU00062,in-store
500773,2024-02-26,S3,Downtown Mall Store,PR0036,Dresse Style 4,Dresses,Olive,S,1,2482.21,30,CLEAR30,1737.55,0,card,CU00062,in-store
500774,2024-02-26,S3,Downtown Mall Store,PR0048,Outerwear Style 6,Outerwear,White,S,1,4993.77,15,FEST15,4244.7,0,upi,CU00258,in-store
500774,2024-02-26,S3,Downtown Mall Store,PR0068,Accessorie Style 8,Accessories,White,XS,1,544.33,15,FEST15,462.68,0,upi,CU00258,in-store
500775,2024-02-26,S3,Downtown Mall Store,PR0053,Footwear Style 3,Footwear,White,L,1,2895.81,0,,2895.81,0,card,CU00284,online
500775,2024-02-26,S3,Downtown Mall Store,PR0069,Accessorie Style 9,Accessories,Beige,S,1,332.79,0,,332.79,0,card,CU00284,online
500776,2024-02-26,S3,Downtown Mall Store,PR0022,Bottom Style 4,Bottoms,Olive,S,1,1664.26,10,WELCOME10,1497.83,0,cash,CU00115,in-store
500776,2024-02-26,S3,Downtown Mall Store,PR0059,Footwear Style 9,Footwear,Grey,S,1,4021.65,10,WELCOME10,3619.48,0,cash,CU00115,in-store
500776,2024-02-26,S3,Downtown Mall Store,PR0009,Top Style 9,Tops,Beige,XS,1,836.21,10,WELCOME10,752.59,0,cash,CU00115,in-store
500777,2024-02-27,S1,Koramangala Flagship,PR0027,Bottom Style 9,Bottoms,Red,M,1,1235.59,10,WELCOME10,1112.03,0,upi,CU00528,in-store
500778,2024-02-27,S1,Koramangala Flagship,PR0058,Footwear Style 8,Footwear,Beige,L,1,3607.69,20,SUMMER20,2886.15,0,upi,CU00527,online
500779,2024-02-27,S1,Koramangala Flagship,PR0024,Bottom Style 6,Bottoms,Black,XS,1,1531.88,0,,1531.88,0,upi,,in-store
500780,2024-02-27,S1,Koramangala Flagship,PR0019,Bottom Style 1,Bottoms,White,XL,1,1933.01,15,FEST15,1643.06,0,card,,in-store
500781,2024-02-27,S1,Koramangala Flagship,PR0059,Footwear Style 9,Footwear,Black,S,1,4021.65,10,WELCOME10,3619.48,0,card,CU00490,online
500782,2024-02-27,S2,Indiranagar Store,PR0024,Bottom Style 6,Bottoms,Navy,XL,1,1531.88,0,,1531.88,0,card,CU00539,in-store
500783,2024-02-27,S2,Indiranagar Store,PR0061,Accessorie Style 1,Accessories,White,M,1,1261.29,0,,1261.29,0,upi,CU00061,in-store
500784,2024-02-27,S2,Indiranagar Store,PR0027,Bottom Style 9,Bottoms,Olive,L,1,1235.59,30,CLEAR30,864.91,0,upi,CU00166,in-store
500784,2024-02-27,S2,Indiranagar Store,PR0025,Bottom Style 7,Bottoms,Mustard,XS,1,1154.23,30,CLEAR30,807.96,0,upi,CU00166,in-store
500785,2024-02-27,S3,Downtown Mall Store,PR0003,Top Style 3,Tops,Navy,S,1,1268.76,20,SUMMER20,1015.01,0,card,,online
500785,2024-02-27,S3,Downtown Mall Store,PR0047,Outerwear Style 5,Outerwear,Navy,L,1,2467.46,20,SUMMER20,1973.97,0,card,,online
500786,2024-02-27,S3,Downtown Mall Store,PR0022,Bottom Style 4,Bottoms,Beige,XS,2,1664.26,0,,3328.52,0,card,CU00077,in-store
500786,2024-02-27,S3,Downtown Mall Store,PR0032,Bottom Style 14,Bottoms,Grey,XL,1,1989.97,0,,-1989.97,1,card,CU00077,in-store
500787,2024-02-27,S3,Downtown Mall Store,PR0021,Bottom Style 3,Bottoms,Grey,XL,1,2390.86,0,,2390.86,0,upi,,online
500788,2024-02-28,S1,Koramangala Flagship,PR0055,Footwear Style 5,Footwear,Grey,XS,1,3523.31,15,FEST15,2994.81,0,card,CU00449,in-store
500789,2024-02-28,S1,Koramangala Flagship,PR0035,Dresse Style 3,Dresses,Mustard,XS,1,3293.44,10,WELCOME10,-2964.1,1,card,CU00032,in-store
500790,2024-02-28,S1,Koramangala Flagship,PR0008,Top Style 8,Tops,Mustard,XL,1,858.6,30,CLEAR30,601.02,0,upi,CU00107,in-store
500790,2024-02-28,S1,Koramangala Flagship,PR0035,Dresse Style 3,Dresses,White,XL,1,3293.44,30,CLEAR30,-2305.41,1,upi,CU00107,in-store
500791,2024-02-28,S1,Koramangala Flagship,PR0010,Top Style 10,Tops,Grey,L,1,1535.82,15,FEST15,1305.45,0,upi,CU00166,in-store
500792,2024-02-28,S1,Koramangala Flagship,PR0036,Dresse Style 4,Dresses,Olive,XL,1,2482.21,30,CLEAR30,1737.55,0,upi,CU00012,in-store
500792,2024-02-28,S1,Koramangala Flagship,PR0010,Top Style 10,Tops,Navy,M,1,1535.82,30,CLEAR30,1075.07,0,upi,CU00012,in-store
500792,2024-02-28,S1,Koramangala Flagship,PR0009,Top Style 9,Tops,Black,XS,1,836.21,30,CLEAR30,585.35,0,upi,CU00012,in-store
500793,2024-02-28,S1,Koramangala Flagship,PR0064,Accessorie Style 4,Accessories,Olive,L,2,1022.08,20,SUMMER20,1635.33,0,card,CU00281,in-store
500794,2024-02-28,S2,Indiranagar Store,PR0011,Top Style 11,Tops,Grey,XS,1,917.83,0,,917.83,0,upi,CU00132,in-store
500795,2024-02-28,S2,Indiranagar Store,PR0062,Accessorie Style 2,Accessories,Navy,XL,1,605.89,0,,605.89,0,upi,CU00521,in-store
500796,2024-02-28,S3,Downtown Mall Store,PR0032,Bottom Style 14,Bottoms,Grey,M,2,1989.97,30,CLEAR30,2785.96,0,card,CU00436,in-store
500797,2024-02-28,S3,Downtown Mall Store,PR0005,Top Style 5,Tops,Navy,S,1,1056.36,0,,1056.36,0,card,CU00087,online
500798,2024-02-28,S3,Downtown Mall Store,PR0012,Top Style 12,Tops,Grey,XL,1,1131.18,30,CLEAR30,791.83,0,upi,CU00231,in-store
500799,2024-02-29,S1,Koramangala Flagship,PR0030,Bottom Style 12,Bottoms,Navy,L,1,1708.02,30,CLEAR30,1195.61,0,card,CU00085,in-store
500800,2024-02-29,S1,Koramangala Flagship,PR0011,Top Style 11,Tops,Navy,L,1,917.83,30,CLEAR30,642.48,0,card,CU00299,online
500800,2024-02-29,S1,Koramangala Flagship,PR0045,Outerwear Style 3,Outerwear,Beige,L,1,5206.79,30,CLEAR30,3644.75,0,card,CU00299,online
500801,2024-02-29,S1,Koramangala Flagship,PR0069,Accessorie Style 9,Accessories,White,M,1,332.79,10,WELCOME10,299.51,0,upi,CU00147,in-store
500801,2024-02-29,S1,Koramangala Flagship,PR0038,Dresse Style 6,Dresses,Mustard,XL,1,2102.5,10,WELCOME10,1892.25,0,upi,CU00147,in-store
500802,2024-02-29,S1,Koramangala Flagship,PR0001,Top Style 1,Tops,Navy,XL,1,1015.54,0,,-1015.54,1,card,CU00222,in-store
500803,2024-02-29,S1,Koramangala Flagship,PR0063,Accessorie Style 3,Accessories,Grey,S,1,342.21,30,CLEAR30,239.55,0,upi,CU00247,online
500804,2024-02-29,S1,Koramangala Flagship,PR0045,Outerwear Style 3,Outerwear,Grey,XS,1,5206.79,30,CLEAR30,3644.75,0,card,CU00184,online
500805,2024-02-29,S3,Downtown Mall Store,PR0046,Outerwear Style 4,Outerwear,Olive,XS,2,5879.42,15,FEST15,9995.01,0,card,CU00009,in-store
500805,2024-02-29,S3,Downtown Mall Store,PR0001,Top Style 1,Tops,Navy,M,1,1015.54,15,FEST15,863.21,0,card,CU00009,in-store
500806,2024-02-29,S3,Downtown Mall Store,PR0010,Top Style 10,Tops,Grey,L,1,1535.82,10,WELCOME10,1382.24,0,cash,CU00482,in-store
500807,2024-03-01,S1,Koramangala Flagship,PR0055,Footwear Style 5,Footwear,Black,S,2,3523.31,0,,7046.62,0,card,CU00378,online
500808,2024-03-01,S2,Indiranagar Store,PR0036,Dresse Style 4,Dresses,Black,XS,2,2482.21,10,WELCOME10,4467.98,0,card,CU00227,online
500808,2024-03-01,S2,Indiranagar Store,PR0026,Bottom Style 8,Bottoms,Beige,M,1,1799.06,10,WELCOME10,1619.15,0,card,CU00227,online
500808,2024-03-01,S2,Indiranagar Store,PR0020,Bottom Style 2,Bottoms,Beige,M,1,1625.72,10,WELCOME10,1463.15,0,card,CU00227,online
500809,2024-03-01,S2,Indiranagar Store,PR0020,Bottom Style 2,Bottoms,Red,S,1,1625.72,30,CLEAR30,1138.0,0,upi,CU00319,in-store
500809,2024-03-01,S2,Indiranagar Store,PR0022,Bottom Style 4,Bottoms,Beige,S,1,1664.26,30,CLEAR30,1164.98,0,upi,CU00319,in-store
500810,2024-03-01,S2,Indiranagar Store,PR0060,Footwear Style 10,Footwear,Grey,XL,2,3137.79,20,SUMMER20,5020.46,0,card,CU00125,in-store
500810,2024-03-01,S2,Indiranagar Store,PR0011,Top Style 11,Tops,Grey,L,1,917.83,20,SUMMER20,734.26,0,card,CU00125,in-store
500811,2024-03-01,S2,Indiranagar Store,PR0002,Top Style 2,Tops,Black,S,1,1604.09,20,SUMMER20,1283.27,0,card,CU00130,in-store
500811,2024-03-01,S2,Indiranagar Store,PR0031,Bottom Style 13,Bottoms,Beige,M,2,1044.22,20,SUMMER20,1670.75,0,card,CU00130,in-store
500812,2024-03-01,S3,Downtown Mall Store,PR0071,Accessorie Style 11,Accessories,White,L,2,1447.41,30,CLEAR30,2026.37,0,card,CU00386,in-store
500813,2024-03-01,S3,Downtown Mall Store,PR0001,Top Style 1,Tops,Black,S,1,1015.54,20,SUMMER20,812.43,0,card,CU00320,in-store
500813,2024-03-01,S3,Downtown Mall Store,PR0042,Dresse Style 10,Dresses,Mustard,L,1,2329.48,20,SUMMER20,1863.58,0,card,CU00320,in-store
