order_id,date,day_of_week,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,payment_method,order_channel,customer_id
1500,2025-02-08,Saturday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,C0054
1500,2025-02-08,Saturday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,upi,in-store,C0054
1500,2025-02-08,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,C0054
1501,2025-02-08,Saturday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,online,
1502,2025-02-08,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,online,C0052
1503,2025-02-08,Saturday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,cash,in-store,C0116
1503,2025-02-08,Saturday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,cash,in-store,C0116
1505,2025-02-08,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,card,in-store,C0020
1506,2025-02-08,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,card,catering,C0034
1508,2025-02-08,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0083
1509,2025-02-08,Saturday,P05,Pain au Chocolat,Pastry,2,3.5,0,7.0,cash,in-store,
1510,2025-02-08,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,in-store,C0026
1510,2025-02-08,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,in-store,C0026
1510,2025-02-08,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,C0026
1511,2025-02-08,Saturday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,upi,in-store,C0068
1512,2025-02-08,Saturday,P04,Croissant,Pastry,1,3.0,0,3.0,cash,in-store,C0008
1513,2025-02-08,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,in-store,C0002
1513,2025-02-08,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,cash,in-store,C0002
1514,2025-02-08,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,online,C0129
1514,2025-02-08,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,online,C0129
1515,2025-02-08,Saturday,P08,Chocolate Chip Cookie,Cookie,3,2.0,0,6.0,card,in-store,C0047
1516,2025-02-08,Saturday,P01,Sourdough Loaf,Bread,2,4.5,0,9.0,upi,in-store,C0049
1516,2025-02-08,Saturday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,C0049
1516,2025-02-08,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0049
1517,2025-02-09,Sunday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,C0040
1518,2025-02-09,Sunday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,upi,online,C0026
1519,2025-02-09,Sunday,P04,Croissant,Pastry,3,3.0,0,9.0,cash,catering,C0095
1519,2025-02-09,Sunday,P14,Rye Loaf,Bread,3,4.9,0,14.7,cash,catering,C0095
1519,2025-02-09,Sunday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,cash,catering,C0095
1519,2025-02-09,Sunday,P03,Whole Wheat Loaf,Bread,2,4.75,0,9.5,cash,catering,C0095
1521,2025-02-09,Sunday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,
1524,2025-02-09,Sunday,P12,Bagel - Plain,Bread,2,2.25,0,4.5,upi,in-store,C0003
1525,2025-02-09,Sunday,P11,Cupcake (single),Cake,1,3.25,0,3.25,cash,in-store,
1526,2025-02-09,Sunday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,in-store,C0119
1528,2025-02-09,Sunday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,C0029
1529,2025-02-09,Sunday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,cash,in-store,
1531,2025-02-09,Sunday,P02,Baguette,Bread,3,3.25,0,9.75,cash,in-store,C0015
1531,2025-02-09,Sunday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,cash,in-store,C0015
1532,2025-02-09,Sunday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,
1533,2025-02-09,Sunday,P04,Croissant,Pastry,3,3.0,0,9.0,upi,in-store,C0088
1534,2025-02-09,Sunday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0038
1534,2025-02-09,Sunday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,C0038
1535,2025-02-09,Sunday,P05,Pain au Chocolat,Pastry,2,3.5,0,7.0,card,in-store,C0001
1535,2025-02-09,Sunday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,card,in-store,C0001
1535,2025-02-09,Sunday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,card,in-store,C0001
1536,2025-02-09,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0029
1537,2025-02-09,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0008
1538,2025-02-09,Sunday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,card,in-store,C0006
1538,2025-02-09,Sunday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0006
1539,2025-02-09,Sunday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,
1539,2025-02-09,Sunday,P02,Baguette,Bread,3,3.25,0,9.75,upi,in-store,
1540,2025-02-15,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,
1540,2025-02-15,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,
1540,2025-02-15,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,
1541,2025-02-15,Saturday,P02,Baguette,Bread,1,3.25,0,3.25,cash,in-store,C0033
1542,2025-02-15,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,in-store,C0030
1542,2025-02-15,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,in-store,C0030
1543,2025-02-15,Saturday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,card,in-store,C0121
1544,2025-02-15,Saturday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,card,in-store,
1545,2025-02-15,Saturday,P02,Baguette,Bread,3,3.25,0,9.75,cash,in-store,C0103
1546,2025-02-15,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
1546,2025-02-15,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,
1546,2025-02-15,Saturday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,
1546,2025-02-15,Saturday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,
1547,2025-02-15,Saturday,P01,Sourdough Loaf,Bread,3,4.5,0,13.5,card,in-store,C0029
1547,2025-02-15,Saturday,P04,Croissant,Pastry,1,3.0,0,3.0,card,in-store,C0029
1549,2025-02-15,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,catering,C0069
1550,2025-02-15,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0050
1551,2025-02-15,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,online,C0075
1551,2025-02-15,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,online,C0075
1552,2025-02-15,Saturday,P02,Baguette,Bread,1,3.25,0,3.25,upi,catering,
1552,2025-02-15,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,catering,
1553,2025-02-15,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,online,
1553,2025-02-15,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,online,
1554,2025-02-15,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,cash,in-store,
1556,2025-02-15,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0092
1556,2025-02-15,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,C0092
1556,2025-02-15,Saturday,P05,Pain au Chocolat,Pastry,2,3.5,0,7.0,upi,in-store,C0092
1557,2025-02-15,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,
1558,2025-02-15,Saturday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,online,C0130
1558,2025-02-15,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,online,C0130
1558,2025-02-15,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,online,C0130
1559,2025-02-15,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,C0033
1560,2025-02-15,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,
1560,2025-02-15,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,
1560,2025-02-15,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,
1561,2025-02-15,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,card,online,C0036
1562,2025-02-15,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0052
1562,2025-02-15,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0052
1563,2025-02-15,Saturday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,cash,in-store,C0080
1563,2025-02-15,Saturday,P09,Oatmeal Raisin Cookie,Cookie,2,2.0,0,4.0,cash,in-store,C0080
1564,2025-02-15,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0114
1564,2025-02-15,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,in-store,C0114
1565,2025-02-16,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0002
1566,2025-02-16,Sunday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,upi,in-store,C0054
1566,2025-02-16,Sunday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0054
1567,2025-02-16,Sunday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,card,in-store,C0014
1567,2025-02-16,Sunday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,C0014
1567,2025-02-16,Sunday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,C0014
1568,2025-02-16,Sunday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,C0004
1569,2025-02-16,Sunday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,C0117
1569,2025-02-16,Sunday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,in-store,C0117
1570,2025-02-16,Sunday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,online,
1571,2025-02-16,Sunday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,C0083
1571,2025-02-16,Sunday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,C0083
1571,2025-02-16,Sunday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,upi,in-store,C0083
1572,2025-02-16,Sunday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,C0091
1573,2025-02-16,Sunday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,C0101
1574,2025-02-16,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,online,C0089
1576,2025-02-16,Sunday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,C0062
1576,2025-02-16,Sunday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,in-store,C0062
1577,2025-02-16,Sunday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,
1577,2025-02-16,Sunday,P09,Oatmeal Raisin Cookie,Cookie,3,2.0,0,6.0,card,in-store,
1578,2025-02-16,Sunday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,in-store,C0109
1578,2025-02-16,Sunday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,in-store,C0109
1581,2025-02-16,Sunday,P14,Rye Loaf,Bread,3,4.9,0,14.7,cash,in-store,
1582,2025-02-16,Sunday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,in-store,
1583,2025-02-16,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0015
1584,2025-02-16,Sunday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,card,in-store,
1584,2025-02-16,Sunday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,
1585,2025-02-16,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0119
1585,2025-02-16,Sunday,P09,Oatmeal Raisin Cookie,Cookie,2,2.0,0,4.0,card,in-store,C0119
1586,2025-02-16,Sunday,P14,Rye Loaf,Bread,1,4.9,0,4.9,card,in-store,
1587,2025-02-16,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,
1587,2025-02-16,Sunday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,in-store,
1587,2025-02-16,Sunday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,
1588,2025-02-16,Sunday,P02,Baguette,Bread,1,3.25,0,3.25,upi,online,C0094
1590,2025-02-17,Monday,P09,Oatmeal Raisin Cookie,Cookie,3,2.0,0,6.0,card,in-store,C0092
1591,2025-02-17,Monday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,in-store,
1592,2025-02-17,Monday,P04,Croissant,Pastry,2,3.0,0,6.0,cash,in-store,C0079
1593,2025-02-17,Monday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,C0075
1594,2025-02-17,Monday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,online,C0042
1595,2025-02-17,Monday,P13,Bagel - Everything,Bread,2,2.5,0,5.0,cash,online,C0112
1596,2025-02-17,Monday,P11,Cupcake (single),Cake,1,3.25,0,3.25,card,in-store,
1597,2025-02-17,Monday,P14,Rye Loaf,Bread,2,4.9,0,9.8,upi,in-store,
1597,2025-02-17,Monday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,in-store,
1597,2025-02-17,Monday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,in-store,
1598,2025-02-17,Monday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,cash,in-store,C0072
1598,2025-02-17,Monday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,cash,in-store,C0072
1600,2025-02-17,Monday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,C0100
1600,2025-02-17,Monday,P02,Baguette,Bread,1,3.25,0,3.25,cash,in-store,C0100
1600,2025-02-17,Monday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,cash,in-store,C0100
1601,2025-02-17,Monday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,in-store,C0116
1602,2025-02-17,Monday,P04,Croissant,Pastry,1,3.0,0,3.0,card,online,
1603,2025-02-17,Monday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,
1605,2025-02-17,Monday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,C0120
1605,2025-02-17,Monday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,card,in-store,C0120
1605,2025-02-17,Monday,P03,Whole Wheat Loaf,Bread,2,4.75,0,9.5,card,in-store,C0120
1606,2025-02-17,Monday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0057
1606,2025-02-17,Monday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,cash,in-store,C0057
1606,2025-02-17,Monday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,in-store,C0057
1607,2025-02-17,Monday,P04,Croissant,Pastry,2,3.0,0,6.0,cash,online,C0076
1607,2025-02-17,Monday,P09,Oatmeal Raisin Cookie,Cookie,2,2.0,0,4.0,cash,online,C0076
1608,2025-02-18,Tuesday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,
1608,2025-02-18,Tuesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
1609,2025-02-18,Tuesday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,upi,in-store,C0062
1609,2025-02-18,Tuesday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,C0062
1609,2025-02-18,Tuesday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0062
1610,2025-02-18,Tuesday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,cash,online,
1611,2025-02-18,Tuesday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,C0033
1611,2025-02-18,Tuesday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,C0033
1611,2025-02-18,Tuesday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,in-store,C0033
1612,2025-02-18,Tuesday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,card,in-store,C0096
1612,2025-02-18,Tuesday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,C0096
1613,2025-02-18,Tuesday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,cash,online,C0110
1613,2025-02-18,Tuesday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,cash,online,C0110
1613,2025-02-18,Tuesday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,online,C0110
1614,2025-02-18,Tuesday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,in-store,
1614,2025-02-18,Tuesday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,upi,in-store,
1615,2025-02-18,Tuesday,P14,Rye Loaf,Bread,2,4.9,0,9.8,card,online,C0098
1616,2025-02-18,Tuesday,P05,Pain au Chocolat,Pastry,2,3.5,0,7.0,cash,in-store,C0118
1617,2025-02-18,Tuesday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0034
1617,2025-02-18,Tuesday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,C0034
1618,2025-02-18,Tuesday,P04,Croissant,Pastry,1,3.0,0,3.0,card,in-store,C0112
1618,2025-02-18,Tuesday,P01,Sourdough Loaf,Bread,2,4.5,0,9.0,card,in-store,C0112
1619,2025-02-18,Tuesday,P07,Blueberry Muffin,Pastry,3,2.75,0,8.25,upi,in-store,C0064
1619,2025-02-18,Tuesday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,in-store,C0064
1620,2025-02-18,Tuesday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,card,in-store,C0075
1620,2025-02-18,Tuesday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,card,in-store,C0075
1621,2025-02-18,Tuesday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,
1622,2025-02-18,Tuesday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,C0083
1623,2025-02-18,Tuesday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,C0048
1625,2025-02-18,Tuesday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,card,in-store,C0054
1627,2025-02-19,Wednesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0101
1628,2025-02-19,Wednesday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,cash,in-store,
1628,2025-02-19,Wednesday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,in-store,
1628,2025-02-19,Wednesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,
1630,2025-02-19,Wednesday,P14,Rye Loaf,Bread,1,4.9,0,4.9,card,in-store,
1630,2025-02-19,Wednesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,
1631,2025-02-19,Wednesday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,online,
1633,2025-02-19,Wednesday,P08,Chocolate Chip Cookie,Cookie,3,2.0,0,6.0,card,in-store,
1635,2025-02-19,Wednesday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,card,in-store,C0090
1636,2025-02-19,Wednesday,P14,Rye Loaf,Bread,2,4.9,0,9.8,cash,in-store,
1637,2025-02-19,Wednesday,P13,Bagel - Everything,Bread,2,2.5,0,5.0,upi,in-store,C0102
1637,2025-02-19,Wednesday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,upi,in-store,C0102
1638,2025-02-20,Thursday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,C0111
1639,2025-02-20,Thursday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,in-store,C0074
1639,2025-02-20,Thursday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,upi,in-store,C0074
1640,2025-02-20,Thursday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,in-store,
1642,2025-02-20,Thursday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,
1643,2025-02-20,Thursday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,online,C0075
1644,2025-02-20,Thursday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,card,in-store,
1644,2025-02-20,Thursday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,card,in-store,
1647,2025-02-20,Thursday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,in-store,
1648,2025-02-20,Thursday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,
1649,2025-02-20,Thursday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,upi,in-store,C0126
1650,2025-02-20,Thursday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0088
1651,2025-02-20,Thursday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,card,in-store,C0129
1651,2025-02-20,Thursday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0129
1651,2025-02-20,Thursday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,in-store,C0129
1652,2025-02-20,Thursday,P08,Chocolate Chip Cookie,Cookie,3,2.0,0,6.0,upi,online,
1652,2025-02-20,Thursday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,online,
1653,2025-02-20,Thursday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,catering,C0071
1653,2025-02-20,Thursday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,cash,catering,C0071
1654,2025-02-21,Friday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,online,
1655,2025-02-21,Friday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,C0093
1656,2025-02-21,Friday,P14,Rye Loaf,Bread,2,4.9,0,9.8,card,in-store,C0055
1656,2025-02-21,Friday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,C0055
1657,2025-02-21,Friday,P07,Blueberry Muffin,Pastry,3,2.75,0,8.25,upi,in-store,C0074
1658,2025-02-21,Friday,P02,Baguette,Bread,1,3.25,0,3.25,cash,in-store,C0081
1659,2025-02-21,Friday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,
1660,2025-02-21,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
1661,2025-02-21,Friday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0120
1661,2025-02-21,Friday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0120
1662,2025-02-21,Friday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,
1663,2025-02-21,Friday,P04,Croissant,Pastry,1,3.0,0,3.0,card,in-store,C0026
1663,2025-02-21,Friday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,C0026
1663,2025-02-21,Friday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,in-store,C0026
1664,2025-02-21,Friday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,online,C0088
1664,2025-02-21,Friday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,upi,online,C0088
1664,2025-02-21,Friday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,online,C0088
1664,2025-02-21,Friday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,online,C0088
1665,2025-02-21,Friday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,card,online,C0004
1666,2025-02-22,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,C0082
1668,2025-02-22,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0115
1669,2025-02-22,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0074
1670,2025-02-22,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,
1671,2025-02-22,Saturday,P14,Rye Loaf,Bread,3,4.9,0,14.7,upi,in-store,
1671,2025-02-22,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
1671,2025-02-22,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
1672,2025-02-22,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,cash,in-store,
1672,2025-02-22,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,cash,in-store,
1674,2025-02-22,Saturday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,cash,in-store,C0067
1674,2025-02-22,Saturday,P04,Croissant,Pastry,2,3.0,0,6.0,cash,in-store,C0067
1674,2025-02-22,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,C0067
1674,2025-02-22,Saturday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,cash,in-store,C0067
1675,2025-02-22,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,card,in-store,C0048
1676,2025-02-22,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,in-store,C0048
1676,2025-02-22,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,C0048
1677,2025-02-22,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,cash,in-store,
1678,2025-02-22,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,card,online,
1678,2025-02-22,Saturday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,card,online,
1678,2025-02-22,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,online,
1679,2025-02-22,Saturday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,
1680,2025-02-22,Saturday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,in-store,C0101
1681,2025-02-22,Saturday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,online,C0011
1681,2025-02-22,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,online,C0011
1681,2025-02-22,Saturday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,upi,online,C0011
1682,2025-02-22,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,cash,online,C0109
